Token,Nodes,Smart_Contract_Flags,Dates,Temporal_Distance
73591,"[3520019, 5491515, 3391563, 12]","(0, 0, 0, 0)","['2023-01-31', '2023-04-06', '2023-05-05', '2023-06-30']","[65, 29, 56]"
83588,"[4040876, 4036283, 12, 676014]","(1, 1, 0, 0)","['2023-01-31', '2023-02-11', '2023-03-13', '2023-03-25', '2023-05-11', '2023-06-21']","[11, 30, 12, 47, 41]"
101564,"[5036195, 5363188, 1334926, 3073375]","(0, 0, 0, 0)","['2023-01-31', '2023-02-01']",[1]
104185,"[4615501, 175257, 4615500, 12]","(1, 0, 1, 0)","['2023-02-01', '2023-05-29', '2023-07-18', '2023-07-30']","[117, 50, 12]"
108844,"[4723340, 1419092, 12, 4717975]","(1, 0, 0, 1)","['2023-02-02', '2023-02-03', '2023-02-22', '2023-03-12']","[1, 19, 18]"
126330,"[5207912, 1161284, 12, 5207910]","(1, 0, 0, 1)","['2023-02-02', '2023-02-12']",[10]
147584,"[1468761, 5564747, 12, 723212]","(0, 0, 0, 1)","['2023-02-02', '2023-02-04']",[2]
141205,"[1071467, 723212, 12, 3155038]","(0, 1, 0, 0)","['2023-02-04', '2023-02-05']",[1]
134366,"[3669770, 5494259, 12, 3693178]","(0, 0, 0, 0)","['2023-02-05', '2023-12-10']",[308]
143570,"[5355113, 12, 723212, 2205597]","(0, 0, 1, 0)","['2023-02-06', '2023-02-16']",[10]
148192,"[1336184, 5033312, 12, 723212]","(0, 0, 0, 1)","['2023-02-06', '2023-02-07']",[1]
115784,"[1081632, 31626, 12, 4928334]","(0, 0, 0, 1)","['2023-02-11', '2023-02-25']",[14]
131451,"[5313378, 5313379, 12, 406702]","(1, 1, 0, 0)","['2023-02-12', '2023-09-17']",[217]
149957,"[5610234, 916763, 12, 723212]","(0, 0, 0, 1)","['2023-02-12', '2023-03-13']",[29]
151118,"[612072, 731971, 12, 723212]","(0, 0, 0, 1)","['2023-02-12', '2023-02-15']",[3]
24715,"[5388368, 539880, 12, 2226550]","(1, 0, 0, 1)","['2023-02-13', '2023-03-04']",[19]
129538,"[5273196, 5638170, 12, 5273199]","(0, 0, 0, 1)","['2023-02-13', '2023-02-14', '2023-03-04', '2023-03-06', '2023-04-25', '2023-09-05']","[1, 18, 2, 50, 133]"
142320,"[3519627, 12, 5476485, 5476486]","(0, 0, 1, 1)","['2023-02-13', '2023-04-06']",[52]
47393,"[3096801, 12, 5648262, 5033455]","(1, 0, 0, 0)","['2023-02-14', '2023-02-15']",[1]
83588,"[4040876, 4036283, 12, 3253966]","(1, 1, 0, 0)","['2023-02-14', '2023-02-21']",[7]
149600,"[2853448, 5603609, 12, 5047952]","(0, 1, 0, 0)","['2023-02-14', '2023-03-07']",[21]
121487,"[862488, 2502857, 12, 723212]","(0, 0, 0, 1)","['2023-02-15', '2023-02-20']",[5]
149600,"[5047952, 5603609, 12, 4276574]","(0, 1, 0, 0)","['2023-02-15', '2023-03-23']",[36]
28757,"[2884472, 4660337, 4919955, 1100912]","(0, 1, 1, 0)","['2023-02-16', '2023-03-18', '2023-05-14']","[30, 57]"
149830,"[1043436, 12, 2591997, 5608023]","(0, 0, 0, 1)","['2023-02-16', '2023-02-20', '2023-03-20']","[4, 28]"
152436,"[12, 5653541, 5653542, 5653543]","(0, 1, 1, 1)","['2023-02-16', '2023-11-28']",[285]
113189,"[1819532, 735747, 12, 3940533]","(0, 0, 0, 1)","['2023-02-17', '2023-02-20']",[3]
148381,"[5524332, 5616025, 5584160, 12]","(0, 0, 1, 0)","['2023-02-17', '2023-02-18']",[1]
152436,"[12, 5653541, 1354063, 5653543]","(0, 1, 0, 1)","['2023-02-17', '2023-02-24', '2023-03-01', '2023-03-05', '2023-03-29', '2023-04-06', '2023-05-09', '2023-07-19', '2023-07-21', '2023-07-25', '2023-08-03', '2023-08-20', '2023-08-22', '2023-08-25', '2023-09-13', '2023-10-09', '2023-10-10', '2024-01-04', '2024-01-08', '2024-01-12', '2024-01-14', '2024-01-18', '2024-02-09', '2024-03-17']","[7, 5, 4, 24, 8, 33, 71, 2, 4, 9, 17, 2, 3, 19, 26, 1, 86, 4, 4, 2, 4, 22, 37]"
115784,"[1081632, 12, 4928334, 1122103]","(0, 0, 1, 0)","['2023-02-18', '2023-09-02', '2024-02-14']","[196, 165]"
149600,"[5047952, 5603609, 12, 4823861]","(0, 1, 0, 0)","['2023-02-18', '2023-12-15']",[300]
117783,"[3361882, 3152659, 12, 1111478]","(0, 0, 0, 0)","['2023-02-19', '2023-03-11', '2023-03-13']","[20, 2]"
153638,"[5053082, 725403, 12, 939166]","(0, 0, 0, 0)","['2023-02-19', '2023-02-26']",[7]
153640,"[3758908, 12, 723212, 2952342]","(0, 0, 1, 0)","['2023-02-19', '2023-03-01', '2023-03-10', '2023-03-24']","[10, 9, 14]"
152436,"[4521171, 12, 5653541, 5653543]","(0, 0, 1, 1)","['2023-02-21', '2023-03-14', '2023-05-19', '2023-07-05', '2023-10-19']","[21, 66, 47, 106]"
74120,"[3749050, 917843, 12, 3749051]","(1, 0, 0, 1)","['2023-02-23', '2023-07-30', '2023-08-13']","[157, 14]"
149600,"[5047952, 5603609, 12, 4966006]","(0, 1, 0, 0)","['2023-02-23', '2023-08-18', '2023-09-20', '2023-10-24']","[176, 33, 34]"
83588,"[4040876, 4036283, 3367588, 12]","(1, 1, 0, 0)","['2023-02-24', '2023-03-29', '2023-05-29']","[33, 61]"
154911,"[4968330, 5700835, 5700836, 12]","(0, 1, 1, 0)","['2023-02-25', '2023-03-12']",[15]
128410,"[2026912, 5247587, 1672212, 12]","(0, 1, 0, 0)","['2023-02-26', '2023-05-24']",[87]
149600,"[5047952, 5603609, 12, 4824118]","(0, 1, 0, 0)","['2023-02-27', '2023-03-19', '2023-04-03', '2023-06-09', '2023-11-29']","[20, 15, 67, 173]"
156403,"[1752264, 1023171, 12, 723212]","(0, 0, 0, 1)","['2023-02-27', '2023-02-28']",[1]
128410,"[2826450, 5247587, 12, 5252501]","(0, 1, 0, 0)","['2023-02-28', '2023-09-09']",[193]
13810,"[2479776, 3954513, 2479794, 4948721]","(0, 0, 0, 1)","['2023-03-01', '2023-03-28']",[27]
82065,"[3445576, 4029354, 12, 2624586]","(0, 0, 0, 0)","['2023-03-01', '2023-11-23', '2024-02-04']","[267, 73]"
149600,"[5047952, 5603609, 5957780, 12]","(0, 1, 0, 0)","['2023-03-01', '2023-09-16', '2023-10-31']","[199, 45]"
152822,"[5731373, 163233, 5954035, 5938733]","(0, 0, 0, 0)","['2023-03-01', '2023-03-04']",[3]
154911,"[3584337, 5700835, 5700836, 12]","(0, 1, 1, 0)","['2023-03-01', '2023-03-05']",[4]
149600,"[5047952, 5603609, 12, 4257911]","(0, 1, 0, 0)","['2023-03-02', '2023-08-02']",[153]
49247,"[3210993, 12, 1943437, 2921983]","(0, 0, 0, 0)","['2023-03-04', '2023-08-06']",[155]
147899,"[901400, 163233, 723212, 12]","(0, 0, 1, 0)","['2023-03-04', '2023-07-25']",[143]
149600,"[4823385, 5603609, 12, 5047952]","(0, 1, 0, 0)","['2023-03-04', '2023-03-29']",[25]
158088,"[1066636, 12, 723212, 2086591]","(0, 0, 1, 0)","['2023-03-04', '2023-07-10']",[128]
158118,"[1191698, 5997562, 12, 3940533]","(0, 0, 0, 1)","['2023-03-04', '2023-03-11']",[7]
155369,"[723212, 12, 5223444, 3041279]","(1, 0, 0, 0)","['2023-03-05', '2023-03-06']",[1]
128116,"[5624864, 3974979, 5394331, 5367167]","(0, 0, 0, 0)","['2023-03-06', '2023-03-07']",[1]
157514,"[4852636, 12, 723212, 4335750]","(0, 0, 1, 0)","['2023-03-06', '2023-03-09']",[3]
12254,"[1109194, 4920987, 1109196, 12]","(1, 0, 1, 0)","['2023-03-07', '2023-03-26', '2023-05-22', '2023-07-27']","[19, 57, 66]"
104185,"[4615501, 4615500, 12, 63839]","(1, 1, 0, 0)","['2023-03-08', '2023-10-12']",[218]
80354,"[3937152, 4852636, 723212, 12]","(0, 0, 1, 0)","['2023-03-09', '2023-03-19']",[10]
149600,"[5047952, 5603609, 3449652, 12]","(0, 1, 0, 0)","['2023-03-09', '2023-05-06', '2023-06-02', '2023-08-15']","[58, 27, 74]"
104076,"[4535378, 6081483, 12, 4019996]","(0, 0, 0, 0)","['2023-03-10', '2024-03-10']",[366]
152619,"[794225, 2926123, 723212, 12]","(0, 0, 1, 0)","['2023-03-10', '2023-03-19']",[9]
158118,"[984233, 1191698, 12, 3940533]","(0, 0, 0, 1)","['2023-03-10', '2023-03-29']",[19]
149600,"[5047952, 5603609, 12, 6088734]","(0, 1, 0, 0)","['2023-03-12', '2023-04-05', '2023-09-19', '2023-12-17']","[24, 167, 89]"
82694,"[729051, 12, 6096388, 1066038]","(0, 0, 0, 0)","['2023-03-13', '2023-03-23', '2023-03-30', '2023-04-01']","[10, 7, 2]"
91732,"[5581409, 5702154, 12, 6096529]","(0, 0, 0, 0)","['2023-03-13', '2023-03-22']",[9]
117293,"[3272088, 1015169, 4659456, 12]","(0, 0, 1, 0)","['2023-03-13', '2023-10-13']",[214]
91808,"[4272994, 12, 4910630, 6046718]","(1, 0, 0, 1)","['2023-03-14', '2023-04-08', '2023-04-09']","[25, 1]"
149600,"[5047952, 5603609, 12, 3933405]","(0, 1, 0, 0)","['2023-03-15', '2023-04-14', '2024-01-16']","[30, 277]"
126330,"[5207912, 12, 5207910, 728943]","(1, 0, 1, 0)","['2023-03-16', '2023-05-26']",[71]
149600,"[5047952, 5603609, 4996964, 12]","(0, 1, 0, 0)","['2023-03-16', '2023-03-17']",[1]
81604,"[5596402, 1437396, 12, 6120514]","(1, 0, 0, 0)","['2023-03-17', '2023-04-16']",[30]
128410,"[2026912, 5247587, 1385652, 12]","(0, 1, 0, 0)","['2023-03-18', '2023-06-09']",[83]
117817,"[2442529, 12, 4971693, 56798]","(1, 0, 1, 0)","['2023-03-19', '2023-07-10', '2023-07-30', '2023-08-19']","[113, 20, 20]"
104076,"[4188564, 6138210, 12, 4074844]","(0, 0, 0, 0)","['2023-03-20', '2024-03-20']",[366]
158118,"[1191698, 948988, 12, 3940533]","(0, 0, 0, 1)","['2023-03-20', '2023-03-22']",[2]
82694,"[208346, 729051, 12, 6096388]","(0, 0, 0, 0)","['2023-03-21', '2023-04-06']",[16]
158118,"[759865, 1191698, 12, 3940533]","(0, 0, 0, 1)","['2023-03-21', '2023-03-30']",[9]
157861,"[4353929, 2971363, 12, 2569543]","(0, 0, 0, 0)","['2023-03-24', '2023-03-27']",[3]
165129,"[4364968, 1405594, 1964554, 12]","(0, 0, 0, 0)","['2023-03-24', '2023-06-06']",[74]
165138,"[4364968, 1405594, 1964554, 12]","(0, 0, 0, 0)","['2023-03-24', '2023-06-06']",[74]
149600,"[5047952, 5603609, 12, 5615623]","(0, 1, 0, 0)","['2023-03-26', '2023-03-30', '2023-04-27', '2023-05-24']","[4, 28, 27]"
152436,"[3083883, 12, 5653541, 5653543]","(0, 0, 1, 1)","['2023-03-26', '2023-04-25', '2023-04-30', '2023-05-30', '2023-08-07']","[30, 5, 30, 69]"
149600,"[5047952, 5603609, 12, 4719918]","(0, 1, 0, 0)","['2023-03-27', '2024-01-02']",[281]
106238,"[1475938, 1427771, 3655476, 1320447]","(0, 0, 0, 0)","['2023-03-28', '2023-06-11']",[75]
127746,"[6207681, 12, 5170949, 5237446]","(0, 0, 0, 1)","['2023-03-28', '2023-07-08']",[102]
104403,"[6055160, 4659618, 3405987, 6220589]","(1, 0, 0, 0)","['2023-03-30', '2023-07-13']",[105]
12254,"[1109194, 3586667, 1109196, 12]","(1, 0, 1, 0)","['2023-03-31', '2023-07-03']",[94]
34394,"[1045040, 2277297, 3132355, 3339487]","(0, 0, 1, 0)","['2023-03-31', '2023-04-01']",[1]
37989,"[1045040, 2277297, 3132355, 3339487]","(0, 0, 1, 0)","['2023-03-31', '2023-04-01']",[1]
164210,"[5924529, 12, 1152397, 6148423]","(1, 0, 0, 1)","['2023-03-31', '2023-08-11']",[133]
149600,"[5047952, 5603609, 3166353, 12]","(0, 1, 0, 0)","['2023-04-01', '2023-08-22', '2023-09-26', '2024-02-23', '2024-03-11', '2024-03-15']","[143, 35, 150, 17, 4]"
154911,"[12, 5700835, 5700836, 1455989]","(0, 1, 1, 0)","['2023-04-01', '2023-04-05']",[4]
149153,"[2394976, 4888314, 5664950, 6082831]","(0, 0, 0, 0)","['2023-04-02', '2023-06-13', '2023-06-19', '2023-06-26', '2023-07-10', '2023-07-23']","[72, 6, 7, 14, 13]"
25546,"[4987034, 4987035, 12, 1250365]","(1, 1, 0, 0)","['2023-04-03', '2023-09-24']",[174]
167576,"[1289225, 12, 723212, 1409606]","(0, 0, 1, 0)","['2023-04-03', '2023-04-04']",[1]
168194,"[6261299, 12, 723212, 6261548]","(0, 0, 1, 0)","['2023-04-03', '2023-04-09']",[6]
149600,"[3455104, 5603609, 12, 5047952]","(0, 1, 0, 0)","['2023-04-04', '2023-04-10', '2023-10-08']","[6, 181]"
74120,"[3749050, 2250763, 12, 3749051]","(1, 0, 0, 1)","['2023-04-08', '2023-09-15']",[160]
77842,"[5066621, 723212, 12, 3855197]","(0, 1, 0, 0)","['2023-04-08', '2023-09-05']",[150]
149600,"[5047952, 5603609, 12, 3444543]","(0, 1, 0, 0)","['2023-04-09', '2023-04-18', '2023-05-15', '2023-08-23', '2023-09-25', '2023-10-05', '2023-10-10', '2023-10-14', '2023-10-20']","[9, 27, 100, 33, 10, 5, 4, 6]"
168503,"[2966393, 5473233, 12, 723212]","(0, 0, 0, 1)","['2023-04-09', '2023-04-15', '2023-04-18']","[6, 3]"
92648,"[764044, 5472667, 12, 756779]","(0, 0, 0, 0)","['2023-04-11', '2023-04-27']",[16]
104185,"[4615501, 74322, 4615500, 12]","(1, 0, 1, 0)","['2023-04-11', '2023-04-25', '2023-06-19', '2023-12-29']","[14, 55, 193]"
129592,"[5274416, 3152659, 12, 5274415]","(1, 0, 0, 0)","['2023-04-11', '2023-10-16', '2024-02-06']","[188, 113]"
170005,"[1859217, 921618, 12, 723212]","(0, 0, 0, 1)","['2023-04-11', '2023-04-13', '2023-04-25', '2023-04-26']","[2, 12, 1]"
13810,"[2479776, 2479794, 6167172, 3842485]","(0, 0, 0, 0)","['2023-04-12', '2023-07-05', '2023-07-26']","[84, 21]"
44527,"[1840876, 12, 723212, 1648134]","(0, 0, 1, 0)","['2023-04-12', '2023-04-27', '2023-05-07']","[15, 10]"
149891,"[723212, 12, 3307917, 46916]","(1, 0, 0, 0)","['2023-04-12', '2023-05-22']",[40]
169146,"[3772299, 3582828, 12, 6316886]","(0, 0, 0, 0)","['2023-04-12', '2023-04-17']",[5]
141614,"[3460066, 12, 723212, 2083591]","(0, 0, 1, 0)","['2023-04-13', '2023-04-27']",[14]
149600,"[5047952, 5603609, 4654748, 12]","(0, 1, 0, 0)","['2023-04-13', '2023-10-25']",[195]
79935,"[2675331, 876523, 12, 2339873]","(0, 0, 0, 0)","['2023-04-15', '2023-05-17']",[32]
151909,"[6296738, 6066714, 12, 3522983]","(0, 0, 0, 0)","['2023-04-16', '2023-05-12', '2023-05-13']","[26, 1]"
15482,"[6406401, 6314171, 3644206, 3644207]","(0, 0, 0, 0)","['2023-04-17', '2023-04-18']",[1]
24715,"[753102, 12, 6230797, 2226550]","(0, 0, 1, 1)","['2023-04-17', '2023-10-01']",[167]
8300,"[4852568, 2177618, 2774611, 1700208]","(0, 0, 0, 0)","['2023-04-18', '2023-05-02', '2023-07-04', '2023-08-07']","[14, 63, 34]"
170005,"[921618, 723212, 12, 3860311]","(0, 1, 0, 0)","['2023-04-18', '2023-04-29', '2023-05-02']","[11, 3]"
103836,"[3659080, 4747922, 12, 4132800]","(0, 1, 0, 0)","['2023-04-19', '2023-05-29', '2023-05-30', '2023-05-31', '2023-06-03', '2023-06-05', '2023-06-17', '2023-06-28', '2023-06-30', '2023-07-07']","[40, 1, 1, 3, 2, 12, 11, 2, 7]"
170005,"[921618, 12, 723212, 3860311]","(0, 0, 1, 0)","['2023-04-19', '2023-04-21', '2023-04-22', '2023-05-06']","[2, 1, 14]"
39516,"[6414456, 6416812, 3772299, 3582828]","(0, 1, 0, 0)","['2023-04-21', '2023-04-28']",[7]
24896,"[3662832, 5672441, 4608780, 12]","(0, 0, 1, 0)","['2023-04-22', '2023-04-28', '2023-04-29', '2023-06-04']","[6, 1, 36]"
65894,"[3416640, 6428416, 6428413, 6428390]","(0, 1, 1, 1)","['2023-04-23', '2023-05-05']",[12]
1453,"[3389977, 4919955, 4660337, 3599665]","(0, 1, 1, 0)","['2023-04-24', '2023-05-23', '2023-07-10']","[29, 48]"
13810,"[2479776, 2479794, 12, 1748702]","(0, 0, 0, 0)","['2023-04-24', '2023-05-19', '2023-06-11', '2023-06-21', '2023-07-18']","[25, 23, 10, 27]"
171209,"[1090864, 2833626, 12, 3940533]","(0, 0, 0, 1)","['2023-04-24', '2023-06-30']",[67]
149600,"[5047952, 5603609, 4992730, 12]","(0, 1, 0, 0)","['2023-04-25', '2023-06-03', '2023-08-04', '2023-09-12']","[39, 62, 39]"
172964,"[6443472, 6439291, 12, 3940533]","(0, 0, 0, 1)","['2023-04-26', '2023-04-27']",[1]
161107,"[1859211, 12, 723212, 4673758]","(0, 0, 1, 0)","['2023-04-27', '2023-05-14']",[17]
173243,"[6446263, 6452715, 12, 6451143]","(1, 1, 0, 1)","['2023-04-28', '2023-05-15']",[17]
104185,"[4615501, 2377809, 4615500, 12]","(1, 0, 1, 0)","['2023-04-29', '2023-05-02']",[3]
25546,"[4987034, 4987035, 12, 4270702]","(1, 1, 0, 0)","['2023-05-01', '2023-10-07']",[159]
171503,"[6403161, 12, 1797614, 729191]","(1, 0, 0, 0)","['2023-05-01', '2023-05-02']",[1]
24715,"[449690, 12, 6230797, 2226550]","(0, 0, 1, 1)","['2023-05-03', '2023-07-28']",[86]
163121,"[3739833, 3762411, 12, 4986822]","(0, 0, 0, 0)","['2023-05-03', '2023-05-28']",[25]
174127,"[5673376, 5521098, 12, 5516055]","(0, 0, 0, 0)","['2023-05-03', '2023-05-20']",[17]
12254,"[6472001, 1109194, 1109196, 12]","(0, 1, 1, 0)","['2023-05-04', '2023-05-24', '2023-05-26']","[20, 2]"
171503,"[2771701, 6403161, 1183700, 12]","(0, 1, 0, 0)","['2023-05-04', '2023-05-21', '2023-05-22', '2023-06-25']","[17, 1, 34]"
171503,"[3245897, 6403161, 12, 3036945]","(1, 1, 0, 0)","['2023-05-05', '2023-06-09']",[35]
170866,"[4660337, 1653442, 12, 608709]","(1, 0, 0, 0)","['2023-05-07', '2023-07-01']",[55]
152436,"[5653541, 1549052, 12, 5653543]","(1, 0, 0, 1)","['2023-05-10', '2023-07-06', '2023-12-26', '2024-02-23', '2024-03-18']","[57, 173, 59, 24]"
12254,"[1109194, 6491915, 1109196, 12]","(1, 0, 1, 0)","['2023-05-12', '2023-05-29', '2023-06-08']","[17, 10]"
167078,"[6222347, 6222611, 12, 1731101]","(1, 1, 0, 0)","['2023-05-13', '2023-06-11']",[29]
104185,"[4615501, 466636, 4615500, 12]","(1, 0, 1, 0)","['2023-05-14', '2023-05-30']",[16]
175206,"[4595489, 12, 6313837, 6083078]","(0, 0, 0, 0)","['2023-05-14', '2023-05-16']",[2]
164210,"[5924529, 2250763, 12, 6148423]","(1, 0, 0, 1)","['2023-05-15', '2023-05-29']",[14]
12254,"[1109194, 12, 1109196, 6410037]","(1, 0, 1, 0)","['2023-05-16', '2023-05-25', '2023-06-12']","[9, 18]"
131451,"[2054137, 5313378, 5313379, 12]","(0, 1, 1, 0)","['2023-05-17', '2023-06-25']",[39]
149600,"[5047952, 5603609, 3446443, 12]","(0, 1, 0, 0)","['2023-05-19', '2023-10-29']",[163]
154911,"[5700835, 5700836, 12, 6560702]","(1, 1, 0, 1)","['2023-05-19', '2023-09-06']",[110]
12254,"[1109194, 6487228, 1109196, 12]","(1, 0, 1, 0)","['2023-05-20', '2023-06-04', '2023-06-06']","[15, 2]"
74120,"[3749050, 3749051, 12, 676014]","(1, 1, 0, 0)","['2023-05-20', '2023-11-26']",[190]
171652,"[4200402, 4490220, 723212, 12]","(0, 0, 1, 0)","['2023-05-20', '2023-05-25']",[5]
149600,"[5047952, 5603609, 12, 4823407]","(0, 1, 0, 0)","['2023-05-21', '2023-10-19']",[151]
152436,"[5195818, 12, 5653541, 5653543]","(0, 0, 1, 1)","['2023-05-21', '2023-05-28', '2023-08-04', '2023-08-13']","[7, 68, 9]"
104292,"[2626024, 1020321, 12, 723212]","(0, 0, 0, 1)","['2023-05-22', '2023-06-21']",[30]
149600,"[5047952, 5603609, 12, 4552038]","(0, 1, 0, 0)","['2023-05-22', '2023-10-03', '2023-10-13', '2023-10-21', '2024-02-29']","[134, 10, 8, 131]"
168899,"[3326232, 6276691, 12, 723212]","(0, 0, 0, 1)","['2023-05-22', '2023-05-27']",[5]
24715,"[2226550, 12, 6230797, 6575454]","(1, 0, 1, 0)","['2023-05-23', '2023-05-31', '2023-06-02']","[8, 2]"
149600,"[3444808, 5603609, 12, 5047952]","(0, 1, 0, 0)","['2023-05-23', '2024-02-16']",[269]
151909,"[6574705, 6066714, 12, 3522983]","(0, 0, 0, 0)","['2023-05-23', '2023-08-02', '2023-08-09', '2023-08-12', '2023-08-16', '2023-08-19', '2023-08-23', '2023-08-26', '2023-08-30']","[71, 7, 3, 4, 3, 4, 3, 4]"
175302,"[6550337, 12, 6546845, 6548606]","(1, 0, 1, 1)","['2023-05-23', '2023-06-01']",[9]
175823,"[6574398, 6573434, 6571133, 6573558]","(0, 0, 0, 0)","['2023-05-23', '2023-05-24']",[1]
177297,"[6162194, 3591683, 12, 2743877]","(0, 0, 0, 0)","['2023-05-29', '2023-06-11']",[13]
149600,"[5047952, 5603609, 12, 3437313]","(0, 1, 0, 0)","['2023-05-30', '2023-10-26']",[149]
71127,"[6111169, 5595346, 692283, 5595107]","(0, 0, 0, 1)","['2023-05-31', '2023-06-26']",[26]
98462,"[5781889, 3599754, 3605819, 12]","(0, 0, 0, 0)","['2023-05-31', '2023-06-24', '2023-07-01', '2023-07-02', '2023-07-23', '2023-08-19', '2023-10-28']","[24, 7, 1, 21, 27, 70]"
134824,"[5419473, 723212, 12, 1359887]","(0, 1, 0, 0)","['2023-05-31', '2023-06-14']",[14]
177291,"[5612881, 3190602, 12, 6266351]","(0, 0, 0, 0)","['2023-05-31', '2023-06-08', '2023-06-15', '2023-06-17']","[8, 7, 2]"
149600,"[5047952, 5603609, 12, 6608425]","(0, 1, 0, 0)","['2023-06-01', '2023-07-25']",[54]
16955,"[2157985, 6613252, 6613253, 6613254]","(0, 0, 0, 0)","['2023-06-02', '2024-01-25']",[237]
12254,"[1109194, 6504739, 1109196, 12]","(1, 0, 1, 0)","['2023-06-05', '2023-06-07', '2023-06-10', '2023-06-14']","[2, 3, 4]"
138761,"[915122, 12, 996924, 3656967]","(0, 0, 0, 0)","['2023-06-05', '2023-07-09']",[34]
149600,"[5617481, 5603609, 12, 5047952]","(0, 1, 0, 0)","['2023-06-05', '2023-09-11']",[98]
149600,"[5047952, 5603609, 4823193, 12]","(0, 1, 0, 0)","['2023-06-06', '2023-10-27']",[143]
128410,"[5247587, 12, 1845077, 4068638]","(1, 0, 0, 0)","['2023-06-07', '2023-07-30', '2023-08-29']","[53, 30]"
151909,"[6574705, 5651282, 12, 3522983]","(0, 0, 0, 0)","['2023-06-07', '2023-09-02']",[87]
24715,"[1131315, 12, 6230797, 2226550]","(0, 0, 1, 1)","['2023-06-09', '2023-07-11', '2023-10-13', '2023-11-09', '2023-11-16', '2023-12-10']","[32, 94, 27, 7, 24]"
160836,"[1117456, 5037330, 12, 723212]","(0, 0, 0, 1)","['2023-06-09', '2023-07-04']",[25]
179193,"[6565168, 12, 6616989, 6565167]","(0, 0, 0, 0)","['2023-06-10', '2023-07-15']",[35]
70754,"[2217731, 2913698, 5066619, 3558652]","(0, 0, 1, 0)","['2023-06-11', '2023-06-18']",[7]
108844,"[4723340, 12, 6663533, 4717975]","(1, 0, 0, 1)","['2023-06-11', '2023-06-12']",[1]
179380,"[6162194, 3591683, 12, 2743877]","(0, 0, 0, 0)","['2023-06-11', '2023-07-14']",[33]
179398,"[6162194, 3591683, 12, 2743877]","(0, 0, 0, 0)","['2023-06-11', '2023-07-14']",[33]
1453,"[3599665, 4919955, 4660337, 3367118]","(0, 1, 1, 0)","['2023-06-12', '2023-09-11']",[91]
178508,"[6634027, 5111508, 12, 6077461]","(0, 0, 0, 1)","['2023-06-12', '2023-06-13', '2023-06-14']","[1, 1]"
126330,"[5207912, 1919521, 12, 5207910]","(1, 0, 0, 1)","['2023-06-13', '2023-06-24']",[11]
170866,"[4660337, 1653442, 5030091, 12]","(1, 0, 0, 0)","['2023-06-13', '2023-06-14']",[1]
103836,"[4132800, 4747922, 5512731, 12]","(0, 1, 0, 0)","['2023-06-14', '2023-11-05']",[144]
128634,"[5557008, 6583595, 5255675, 12]","(0, 0, 1, 0)","['2023-06-14', '2023-07-24']",[40]
149600,"[5047952, 5603609, 12, 3640223]","(0, 1, 0, 0)","['2023-06-14', '2023-07-13']",[29]
152436,"[1476209, 12, 5653541, 5653543]","(0, 0, 1, 1)","['2023-06-14', '2023-09-05']",[83]
103836,"[4132800, 4747922, 12, 926750]","(0, 1, 0, 0)","['2023-06-15', '2023-06-21']",[6]
149600,"[5047952, 5603609, 12, 5199725]","(0, 1, 0, 0)","['2023-06-15', '2023-07-10', '2023-08-14']","[25, 35]"
176283,"[5562747, 12, 6676637, 3246916]","(0, 0, 0, 0)","['2023-06-15', '2023-07-20']",[35]
179707,"[6690808, 723212, 12, 1108119]","(0, 1, 0, 0)","['2023-06-15', '2023-08-05']",[51]
149600,"[6659616, 5603609, 12, 5047952]","(0, 1, 0, 0)","['2023-06-16', '2023-07-23']",[37]
151909,"[6574705, 12, 6290605, 3522983]","(0, 0, 0, 0)","['2023-06-16', '2023-06-25', '2023-07-02', '2023-07-15', '2023-07-22', '2023-07-26', '2023-07-29']","[9, 7, 13, 7, 4, 3]"
154480,"[5693521, 6726347, 12, 1427021]","(0, 0, 0, 1)","['2023-06-19', '2023-06-27']",[8]
128410,"[5247587, 1672212, 12, 1840611]","(1, 0, 0, 0)","['2023-06-21', '2023-07-09']",[18]
118126,"[5597848, 5681617, 6739322, 6738485]","(0, 0, 0, 0)","['2023-06-22', '2023-06-28']",[6]
179216,"[6664194, 6665035, 12, 6735555]","(1, 0, 0, 0)","['2023-06-22', '2023-07-08', '2023-07-13']","[16, 5]"
159109,"[3996712, 163233, 12, 3107134]","(0, 0, 0, 0)","['2023-06-23', '2023-06-28']",[5]
181521,"[6742668, 6742667, 12, 6726665]","(1, 1, 0, 1)","['2023-06-23', '2023-07-22', '2023-07-23', '2023-07-24']","[29, 1, 1]"
12254,"[1109194, 606763, 1109196, 12]","(1, 0, 1, 0)","['2023-06-24', '2023-08-01']",[38]
181521,"[6751064, 6742668, 6742667, 12]","(1, 1, 1, 0)","['2023-06-24', '2023-08-02', '2023-08-05', '2023-08-09', '2023-08-13']","[39, 3, 4, 4]"
12254,"[1109194, 699820, 1109196, 12]","(1, 0, 1, 0)","['2023-06-25', '2023-06-27', '2023-07-23']","[2, 26]"
104185,"[4615501, 1109194, 4615500, 12]","(1, 1, 1, 0)","['2023-06-25', '2023-08-06', '2023-12-14']","[42, 130]"
115784,"[2442529, 12, 4928334, 5642983]","(1, 0, 1, 0)","['2023-06-25', '2023-12-16']",[174]
180068,"[6765265, 6765042, 6765059, 12]","(0, 0, 0, 0)","['2023-06-26', '2023-07-25']",[29]
11475,"[5654808, 6494838, 12, 6413590]","(0, 0, 0, 0)","['2023-06-27', '2024-01-08']",[195]
