Token,Nodes,Smart_Contract_Flags,Dates,Temporal_Distance
30505,"(723212, 808548, 853252)","(1, 0, 0)","['2022-02-27', '2022-04-01', '2022-04-04', '2022-04-05', '2022-04-07', '2022-04-12']","[33, 3, 1, 2, 5]"
30505,"(723212, 853252, 4645225)","(1, 0, 0)","['2022-11-07', '2023-02-25']",[110]
30505,"(808548, 853252, 4645225)","(0, 0, 0)","['2022-11-28', '2022-12-21']",[23]
38868,"(723212, 790758, 2941597)","(1, 0, 0)","['2022-02-27', '2022-03-04', '2022-03-05']","[5, 1]"
38716,"(723212, 2923402, 3159414)","(1, 0, 0)","['2022-04-08', '2022-04-09']",[1]
29551,"(2986486, 4538173, 5266584)","(1, 0, 0)","['2022-12-20', '2023-02-18']",[60]
32422,"(723212, 808548, 2753394)","(1, 0, 0)","['2022-04-04', '2022-04-05', '2022-04-21', '2022-05-28']","[1, 16, 37]"
33859,"(723212, 887871, 1211889)","(1, 0, 0)","['2022-12-27', '2022-12-30']",[3]
34548,"(723212, 808548, 2094596)","(1, 0, 0)","['2022-03-01', '2022-05-18', '2022-07-31']","[78, 74]"
37783,"(723212, 2281548, 2899374)","(1, 0, 0)","['2022-03-01', '2022-03-05']",[4]
39746,"(723212, 817140, 1081273)","(1, 0, 0)","['2022-03-01', '2022-03-03']",[2]
18802,"(1724197, 5061993, 5167320)","(0, 1, 0)","['2022-12-06', '2022-12-13', '2022-12-30']","[7, 17]"
25392,"(2360052, 4251766, 4251973)","(0, 0, 1)","['2022-08-20', '2022-09-15']",[26]
30296,"(3194302, 4603621, 6055160)","(0, 0, 1)","['2023-06-24', '2023-07-06']",[12]
31502,"(2757988, 3642527, 3885318)","(0, 1, 0)","['2023-01-28', '2023-02-10']",[13]
38681,"(716668, 792487, 1095546)","(0, 0, 1)","['2022-03-08', '2022-03-14']",[6]
28177,"(585030, 2455142, 2971105)","(1, 0, 0)","['2022-03-03', '2022-03-08']",[5]
17325,"(1140760, 1986468, 2277297)","(0, 1, 0)","['2022-06-30', '2022-07-03', '2023-02-03']","[3, 215]"
17325,"(1986468, 2277297, 3339487)","(1, 0, 0)","['2022-07-09', '2022-12-03', '2023-01-09', '2023-04-02']","[147, 37, 83]"
17325,"(1986468, 2277297, 3471462)","(1, 0, 0)","['2022-12-23', '2022-12-24']",[1]
17325,"(1986468, 2277297, 4190464)","(1, 0, 0)","['2023-04-26', '2023-05-08']",[12]
17325,"(1986468, 4190464, 6351434)","(1, 0, 0)","['2023-05-01', '2023-05-07']",[6]
25410,"(2330997, 3107779, 3127900)","(0, 1, 0)","['2022-04-09', '2022-04-12', '2022-04-17', '2022-04-22', '2022-05-16', '2022-05-19', '2022-05-20', '2022-06-22', '2022-06-23', '2022-06-27']","[3, 5, 5, 24, 3, 1, 33, 1, 4]"
25410,"(2332825, 5499148, 6215102)","(0, 1, 1)","['2023-04-26', '2023-04-27', '2023-07-15', '2023-08-26', '2023-08-27']","[1, 79, 42, 1]"
30775,"(723212, 808548, 1889131)","(1, 0, 0)","['2022-03-04', '2022-07-07', '2022-09-19']","[125, 74]"
33988,"(834720, 1391456, 2669482)","(0, 0, 0)","['2022-03-04', '2022-04-14']",[41]
41153,"(395907, 723212, 1571763)","(0, 1, 0)","['2022-03-04', '2022-03-05']",[1]
41804,"(723212, 755416, 1181169)","(1, 0, 0)","['2022-03-09', '2022-04-08', '2022-04-14']","[30, 6]"
32570,"(723212, 808548, 1065240)","(1, 0, 0)","['2022-03-05', '2022-04-04', '2022-08-12', '2023-10-24', '2023-11-15', '2023-12-15', '2023-12-25']","[30, 130, 438, 22, 30, 10]"
33493,"(1105557, 2756154, 3228881)","(0, 1, 0)","['2022-12-14', '2022-12-16']",[2]
35046,"(723212, 808548, 2146640)","(1, 0, 0)","['2022-03-05', '2022-09-12']",[191]
37985,"(723212, 994427, 1367239)","(1, 0, 0)","['2022-03-05', '2022-03-06']",[1]
19405,"(1140760, 1986468, 2277297)","(0, 1, 0)","['2022-06-30', '2022-07-03', '2023-02-03']","[3, 215]"
19405,"(1986468, 2277297, 3915155)","(1, 0, 0)","['2022-09-20', '2022-10-30']",[40]
19405,"(1986468, 3339487, 3915155)","(1, 0, 0)","['2022-10-25', '2022-10-27']",[2]
19405,"(1986468, 2277297, 5028089)","(1, 0, 0)","['2022-12-13', '2023-01-04', '2023-01-30']","[22, 26]"
42015,"(1066396, 6420225, 7150056)","(0, 0, 1)","['2023-10-27', '2024-02-17']",[113]
42015,"(4016716, 7150056, 7153961)","(1, 1, 1)","['2023-11-03', '2023-11-25']",[22]
42353,"(723212, 3008014, 3797055)","(1, 0, 0)","['2022-08-06', '2022-08-13']",[7]
30808,"(723212, 808548, 2089046)","(1, 0, 0)","['2022-03-07', '2022-06-21', '2022-06-26', '2022-07-06', '2022-09-26', '2023-09-22', '2023-09-24', '2023-11-15']","[106, 5, 10, 82, 361, 2, 52]"
16471,"(1495299, 1495562, 6140001)","(0, 0, 0)","['2023-03-20', '2023-04-25']",[36]
34541,"(2495301, 2521982, 5460851)","(0, 0, 0)","['2023-11-01', '2023-11-02']",[1]
38357,"(723212, 1895932, 2456139)","(1, 0, 0)","['2022-03-08', '2022-03-11']",[3]
38357,"(723212, 1814195, 2456139)","(1, 0, 0)","['2022-04-09', '2022-05-14', '2022-05-22', '2022-06-24']","[35, 8, 33]"
26088,"(1728308, 2607808, 2904937)","(0, 0, 1)","['2022-04-20', '2022-04-21']",[1]
27841,"(3734379, 4363957, 4423450)","(0, 0, 0)","['2022-10-20', '2022-11-03', '2022-11-04', '2022-12-09']","[14, 1, 35]"
20762,"(583424, 3185152, 4235044)","(0, 0, 1)","['2022-09-11', '2022-09-14']",[3]
27261,"(4064422, 4870427, 6756594)","(0, 0, 0)","['2023-10-18', '2023-10-27']",[9]
38367,"(723212, 1492409, 3341681)","(1, 0, 0)","['2022-05-20', '2022-05-27']",[7]
27018,"(1960359, 2728547, 3107779)","(0, 0, 1)","['2022-04-01', '2022-04-02']",[1]
27937,"(2539884, 2752160, 3599472)","(0, 0, 0)","['2022-09-18', '2022-09-19']",[1]
28757,"(2884472, 4660337, 4919955)","(0, 1, 1)","['2023-03-14', '2023-07-11']",[119]
31120,"(723212, 766467, 3620977)","(1, 0, 0)","['2022-05-28', '2022-05-29']",[1]
42970,"(702211, 1377881, 3961008)","(0, 0, 0)","['2023-01-28', '2023-01-29']",[1]
22328,"(2055944, 3292773, 3336759)","(0, 0, 0)","['2022-07-04', '2022-07-05']",[1]
26702,"(723212, 2667974, 4432390)","(1, 0, 0)","['2022-10-24', '2022-10-28']",[4]
32553,"(723212, 808548, 2206443)","(1, 0, 0)","['2022-03-12', '2022-04-04']",[23]
36519,"(3749834, 5741392, 6147579)","(0, 0, 1)","['2023-04-05', '2023-04-06']",[1]
38593,"(723212, 1181169, 2081144)","(1, 0, 0)","['2022-03-12', '2022-04-13']",[32]
41245,"(2330997, 3107779, 3127900)","(0, 1, 0)","['2022-04-12', '2022-04-22']",[10]
17585,"(1843396, 1912252, 2904937)","(0, 0, 1)","['2022-04-17', '2022-04-18', '2022-04-20', '2022-04-24']","[1, 2, 4]"
17243,"(1080739, 1376102, 4738411)","(0, 1, 0)","['2022-10-25', '2022-10-29']",[4]
33528,"(723212, 808548, 2536913)","(1, 0, 0)","['2022-03-14', '2022-08-01']",[140]
45105,"(723212, 1488355, 3058862)","(1, 0, 0)","['2022-03-14', '2022-04-24']",[41]
45105,"(723212, 2953619, 3058862)","(1, 0, 0)","['2022-07-06', '2022-07-08']",[2]
34610,"(723212, 999853, 1065065)","(1, 0, 0)","['2022-03-15', '2022-12-28']",[288]
39099,"(723212, 6992108, 7377531)","(1, 0, 0)","['2023-11-01', '2023-12-01']",[30]
47089,"(723212, 1181169, 2027854)","(1, 0, 0)","['2022-03-16', '2022-03-17', '2022-03-18', '2022-03-19']","[1, 1, 1]"
30092,"(723212, 808548, 1913548)","(1, 0, 0)","['2022-03-17', '2022-04-02', '2022-04-17', '2022-07-03', '2022-09-15']","[16, 15, 77, 74]"
30092,"(723212, 1913548, 5531738)","(1, 0, 0)","['2023-12-13', '2024-02-04']",[53]
38408,"(2915989, 6502916, 7397275)","(0, 1, 0)","['2023-10-25', '2023-10-26']",[1]
30977,"(723212, 808548, 2150741)","(1, 0, 0)","['2022-03-18', '2022-08-15', '2022-10-17', '2022-11-22', '2023-01-15']","[150, 63, 36, 54]"
30977,"(723212, 808548, 1148559)","(1, 0, 0)","['2022-09-13', '2022-09-21']",[8]
44752,"(723212, 2173206, 2871635)","(1, 0, 0)","['2022-03-18', '2022-08-05']",[140]
27822,"(1225035, 1485649, 5023845)","(0, 0, 0)","['2022-12-08', '2022-12-10']",[2]
43009,"(695549, 1520266, 2256918)","(0, 0, 0)","['2022-07-01', '2022-07-02']",[1]
23339,"(1805526, 4235044, 5673057)","(0, 1, 0)","['2023-02-19', '2023-03-01']",[10]
29647,"(2330997, 3107779, 3127900)","(0, 1, 0)","['2022-05-18', '2022-05-20', '2022-06-23']","[2, 34]"
30626,"(723212, 808548, 1737365)","(1, 0, 0)","['2022-04-01', '2022-04-02', '2022-04-04', '2022-04-09']","[1, 2, 5]"
43116,"(2905989, 3073222, 3080368)","(0, 0, 0)","['2023-02-11', '2023-02-13']",[2]
49582,"(723212, 2467098, 2973239)","(1, 0, 0)","['2022-04-01', '2022-04-14', '2022-05-20']","[13, 36]"
33229,"(723212, 808548, 2224170)","(1, 0, 0)","['2022-04-02', '2022-06-21', '2023-02-21', '2023-08-21', '2023-08-29', '2023-10-24']","[80, 245, 181, 8, 56]"
36005,"(1922666, 3107779, 3137321)","(0, 1, 0)","['2022-04-02', '2022-04-04', '2022-04-05', '2022-04-07', '2022-04-09', '2022-04-12', '2022-04-13']","[2, 1, 2, 2, 3, 1]"
45303,"(723212, 911919, 967825)","(1, 0, 0)","['2022-04-02', '2022-05-23']",[51]
50215,"(723212, 1137726, 1824934)","(1, 0, 0)","['2022-04-02', '2023-04-29']",[392]
20892,"(1395164, 1455759, 1705487)","(0, 0, 0)","['2022-04-03', '2022-04-04']",[1]
34979,"(723212, 907871, 3140811)","(1, 0, 0)","['2022-04-03', '2022-04-19']",[16]
49252,"(723212, 2461825, 2893800)","(1, 0, 0)","['2022-04-03', '2022-04-22']",[19]
49499,"(3132874, 3132875, 3132876)","(1, 1, 1)","['2022-04-03', '2022-04-04']",[1]
49508,"(3643098, 4016715, 4016716)","(0, 1, 1)","['2022-09-15', '2022-10-15', '2022-12-15']","[30, 61]"
49702,"(3293067, 4241760, 4243514)","(0, 0, 0)","['2022-08-20', '2022-12-05']",[107]
48471,"(2330997, 3107779, 3127900)","(0, 1, 0)","['2022-04-04', '2022-04-19', '2022-04-21', '2022-04-22', '2022-04-24']","[15, 2, 1, 2]"
12289,"(717304, 6756594, 6965215)","(0, 0, 0)","['2023-08-15', '2023-08-16']",[1]
43465,"(1203072, 2554408, 4235044)","(0, 0, 1)","['2022-10-20', '2022-11-04', '2022-12-04']","[15, 30]"
50591,"(1427021, 2704567, 3175571)","(1, 0, 0)","['2022-04-05', '2022-04-06']",[1]
50929,"(723212, 1786314, 2467098)","(1, 0, 0)","['2022-04-05', '2022-09-12']",[160]
29578,"(723212, 808548, 1123383)","(1, 0, 0)","['2022-08-01', '2022-09-14']",[44]
33379,"(723212, 1014969, 2421426)","(1, 0, 0)","['2022-04-06', '2022-07-05']",[90]
35897,"(2876434, 3107779, 3127877)","(0, 1, 0)","['2022-04-06', '2022-04-07', '2022-04-08']","[1, 1]"
44879,"(1743293, 1817163, 3107779)","(0, 0, 1)","['2022-04-06', '2022-04-24']",[18]
49456,"(838010, 3942295, 4815560)","(0, 0, 0)","['2023-02-22', '2023-03-07']",[13]
49844,"(723212, 1131979, 3372947)","(1, 0, 0)","['2022-05-11', '2022-05-18', '2022-06-25']","[7, 38]"
51738,"(3107779, 3163265, 3186333)","(1, 0, 0)","['2022-04-06', '2022-04-07', '2022-04-08']","[1, 1]"
13044,"(1775567, 3561645, 3561738)","(0, 1, 0)","['2022-06-22', '2022-07-05']",[13]
13044,"(915482, 4987034, 4987035)","(0, 1, 1)","['2022-12-31', '2023-01-28', '2023-05-15', '2023-06-14', '2023-08-13', '2023-09-13']","[28, 107, 30, 60, 31]"
13044,"(1775567, 3561738, 4648627)","(0, 0, 1)","['2023-02-15', '2023-03-01', '2023-04-05', '2023-12-07']","[14, 35, 246]"
13044,"(2358306, 4987034, 4987035)","(0, 1, 1)","['2023-03-15', '2023-06-06']",[83]
13044,"(1045414, 4987034, 4987035)","(0, 1, 1)","['2023-10-01', '2023-12-05']",[65]
13044,"(2456406, 4987034, 4987035)","(0, 1, 1)","['2023-10-12', '2023-11-25', '2024-01-28']","[44, 64]"
13044,"(4987034, 4987035, 7124780)","(1, 1, 0)","['2024-01-24', '2024-02-29']",[36]
13924,"(706134, 3814493, 6055160)","(0, 0, 1)","['2023-06-08', '2023-06-12']",[4]
21978,"(1730133, 3107779, 3137329)","(0, 1, 0)","['2022-04-07', '2022-04-10', '2022-04-11', '2022-04-12', '2022-04-13', '2022-04-14', '2022-04-15', '2022-04-19', '2022-04-20', '2022-04-22', '2022-04-23']","[3, 1, 1, 1, 1, 1, 4, 1, 2, 1]"
26263,"(1960359, 2728547, 3107779)","(0, 0, 1)","['2022-04-07', '2022-04-09', '2022-04-10', '2022-04-19']","[2, 1, 9]"
26263,"(1960359, 2728547, 2904937)","(0, 0, 1)","['2022-04-13', '2022-04-14', '2022-04-18']","[1, 4]"
32437,"(723212, 808548, 1508584)","(1, 0, 0)","['2022-04-07', '2022-11-08']",[215]
32517,"(723212, 1187200, 3194202)","(1, 0, 0)","['2022-04-07', '2023-02-06']",[305]
45858,"(2947326, 3068282, 3198121)","(0, 0, 1)","['2022-04-07', '2022-04-15']",[8]
49453,"(723212, 2173206, 2871635)","(1, 0, 0)","['2022-04-07', '2022-06-30']",[84]
49996,"(723212, 1630296, 3141888)","(1, 0, 0)","['2022-04-12', '2022-04-14']",[2]
49996,"(723212, 3141888, 3648444)","(1, 0, 0)","['2022-06-26', '2022-07-01']",[5]
49996,"(723212, 3060868, 3141888)","(1, 0, 0)","['2022-07-09', '2022-08-01']",[23]
31351,"(723212, 1181169, 2616201)","(1, 0, 0)","['2022-04-08', '2022-04-21']",[13]
47393,"(1090032, 3096801, 6076219)","(0, 1, 0)","['2023-07-06', '2023-07-13']",[7]
50906,"(723212, 1181169, 2027854)","(1, 0, 0)","['2022-04-08', '2022-04-11']",[3]
52069,"(1048891, 3156550, 3197171)","(0, 0, 0)","['2022-04-11', '2022-04-12']",[1]
20055,"(2330997, 3107779, 3127900)","(0, 1, 0)","['2022-04-10', '2022-04-11', '2022-04-12', '2022-04-14', '2022-04-17', '2022-04-18', '2022-04-23']","[1, 1, 2, 3, 1, 5]"
29338,"(723212, 3656662, 3665294)","(1, 0, 0)","['2022-08-12', '2022-09-12']",[31]
33109,"(1985181, 3139553, 3707012)","(0, 1, 0)","['2022-07-06', '2022-07-31']",[25]
44579,"(3916525, 4406301, 4497853)","(0, 0, 0)","['2022-09-19', '2022-09-21']",[2]
53038,"(723212, 2040765, 3174469)","(1, 0, 0)","['2022-04-10', '2023-01-13']",[278]
53517,"(723212, 875945, 3232696)","(1, 0, 0)","['2022-04-10', '2022-04-11']",[1]
53680,"(723212, 1996422, 3236758)","(1, 0, 0)","['2022-04-10', '2022-04-12']",[2]
23847,"(972951, 2102084, 4486536)","(1, 0, 0)","['2022-09-20', '2022-09-24']",[4]
44117,"(723212, 808548, 939174)","(1, 0, 0)","['2022-04-11', '2022-04-20']",[9]
11101,"(694060, 856320, 3019958)","(0, 1, 1)","['2022-09-14', '2023-12-01']",[443]
11101,"(460443, 856320, 3019958)","(0, 1, 1)","['2023-02-02', '2023-02-07', '2023-07-14']","[5, 157]"
11101,"(592484, 856320, 3019958)","(0, 1, 1)","['2024-02-05', '2024-02-26']",[21]
23646,"(723212, 821600, 2155126)","(1, 0, 0)","['2022-04-12', '2022-04-19']",[7]
49105,"(3326583, 3834381, 4218507)","(0, 0, 0)","['2022-10-28', '2022-10-30']",[2]
50998,"(3018954, 6055160, 6477816)","(0, 1, 0)","['2023-05-11', '2023-05-12']",[1]
15689,"(1153142, 1379578, 3480652)","(0, 0, 0)","['2022-10-15', '2022-10-16']",[1]
30088,"(723212, 808548, 973673)","(1, 0, 0)","['2022-05-16', '2022-06-22', '2022-08-06', '2022-08-13', '2022-09-17', '2022-10-15', '2023-10-02']","[37, 45, 7, 35, 28, 352]"
30088,"(723212, 973673, 4645225)","(1, 0, 0)","['2022-10-27', '2022-11-08', '2022-11-28', '2022-12-24', '2024-01-31']","[12, 20, 26, 403]"
35995,"(972951, 2013304, 3043751)","(1, 0, 0)","['2022-11-09', '2024-02-25']",[473]
49579,"(723212, 758793, 794573)","(1, 0, 0)","['2022-05-13', '2023-09-22']",[497]
54684,"(2238539, 2984177, 3414897)","(0, 1, 0)","['2022-05-11', '2022-05-12']",[1]
18712,"(1140760, 1986468, 2277297)","(0, 1, 0)","['2022-06-30', '2022-07-03', '2023-02-03']","[3, 215]"
18712,"(1986468, 3339487, 3915155)","(1, 0, 0)","['2022-10-25', '2022-10-27']",[2]
18712,"(1986468, 2277297, 5028089)","(1, 0, 0)","['2023-01-04', '2023-01-30']",[26]
18712,"(1986468, 2277297, 3339487)","(1, 0, 0)","['2023-01-13', '2023-04-02']",[79]
18712,"(1986468, 2277297, 4190464)","(1, 0, 0)","['2023-05-06', '2023-05-08']",[2]
49179,"(2147173, 3574304, 4685777)","(0, 0, 1)","['2023-03-09', '2023-03-19']",[10]
54289,"(3253893, 7263894, 7601102)","(0, 1, 0)","['2024-01-04', '2024-01-06']",[2]
48577,"(723212, 907871, 2075409)","(1, 0, 0)","['2022-06-22', '2022-10-29']",[129]
50078,"(543837, 723212, 1984939)","(0, 1, 0)","['2022-04-15', '2022-07-03']",[79]
30416,"(723212, 2112105, 3122252)","(1, 0, 0)","['2022-04-16', '2022-05-17']",[31]
51963,"(911374, 1970669, 3239723)","(0, 0, 0)","['2022-12-01', '2022-12-07']",[6]
54756,"(723212, 875384, 2961987)","(1, 0, 0)","['2022-04-16', '2022-04-23', '2022-05-16']","[7, 23]"
26880,"(2330997, 3107779, 3127900)","(0, 1, 0)","['2022-04-17', '2022-04-21', '2022-04-22', '2022-04-24', '2022-05-16', '2022-05-18', '2022-05-19', '2022-05-20', '2022-06-24']","[4, 1, 2, 22, 2, 1, 1, 35]"
45935,"(723212, 925127, 3254327)","(1, 0, 0)","['2022-04-17', '2022-04-18', '2022-04-19']","[1, 1]"
52871,"(3107779, 3186333, 3197901)","(1, 0, 0)","['2022-04-17', '2022-04-21', '2022-04-24']","[4, 3]"
53916,"(2330997, 3107779, 3127900)","(0, 1, 0)","['2022-04-17', '2022-04-18', '2022-04-21', '2022-04-22', '2022-04-23', '2022-04-24', '2022-05-16', '2022-05-18', '2022-05-19', '2022-05-20']","[1, 3, 1, 1, 1, 22, 2, 1, 1]"
55002,"(573728, 723212, 3254327)","(0, 1, 0)","['2022-04-17', '2022-04-18', '2022-04-19']","[1, 1]"
56600,"(723212, 2953619, 3317553)","(1, 0, 0)","['2022-04-17', '2022-05-15']",[28]
49306,"(2263123, 2904937, 2916380)","(0, 1, 0)","['2022-04-18', '2022-04-20']",[2]
49624,"(1272107, 6055160, 7904879)","(0, 1, 0)","['2024-03-21', '2024-03-22']",[1]
50746,"(54223, 887034, 1626472)","(0, 0, 0)","['2022-04-18', '2022-05-25']",[37]
54657,"(3164735, 3268642, 3307828)","(0, 1, 0)","['2022-05-13', '2022-06-28', '2022-07-03']","[46, 5]"
54657,"(3164461, 3268642, 4992339)","(0, 1, 0)","['2022-11-22', '2022-12-06', '2022-12-12', '2022-12-15']","[14, 6, 3]"
23628,"(4428723, 6082618, 6135754)","(0, 0, 0)","['2023-04-10', '2023-06-09', '2023-06-25']","[60, 16]"
57674,"(1017914, 1190241, 2531053)","(0, 0, 0)","['2022-04-20', '2022-04-24']",[4]
31699,"(723212, 856905, 2246291)","(1, 0, 0)","['2022-04-21', '2022-05-21']",[30]
36233,"(163233, 1090170, 1623580)","(0, 0, 0)","['2023-09-01', '2023-09-02']",[1]
40060,"(1410069, 3717497, 6488967)","(0, 0, 1)","['2023-10-02', '2023-10-23']",[21]
44803,"(2330997, 3107779, 3127900)","(0, 1, 0)","['2022-04-21', '2022-04-22', '2022-04-23', '2022-04-24', '2022-05-16', '2022-05-17', '2022-05-18', '2022-05-19', '2022-05-20']","[1, 1, 1, 22, 1, 1, 1, 1]"
49769,"(723212, 2868718, 2935277)","(1, 0, 0)","['2022-05-24', '2023-05-26']",[367]
51554,"(723212, 837415, 923784)","(1, 0, 0)","['2022-04-21', '2022-06-21']",[61]
56396,"(723212, 3135717, 3941966)","(1, 0, 0)","['2022-11-13', '2022-12-17']",[34]
56568,"(3329409, 3403139, 5055622)","(0, 1, 0)","['2022-11-30', '2023-02-16']",[78]
56568,"(3329409, 3403139, 5082196)","(0, 1, 0)","['2023-01-17', '2023-02-10']",[24]
56568,"(3320280, 3326305, 3403139)","(0, 0, 1)","['2023-02-15', '2024-01-08']",[327]
27499,"(1797985, 1909979, 6611443)","(0, 0, 0)","['2023-09-17', '2023-10-13']",[26]
53956,"(1743293, 1817163, 3107779)","(0, 0, 1)","['2022-04-22', '2022-04-23', '2022-04-24']","[1, 1]"
54653,"(3268257, 3376670, 3699358)","(0, 0, 1)","['2022-06-26', '2022-07-04', '2022-07-08']","[8, 4]"
58943,"(723212, 2421814, 3390207)","(1, 0, 0)","['2022-04-23', '2022-07-06']",[74]
11667,"(898467, 1536408, 3474640)","(0, 0, 0)","['2023-02-20', '2023-04-28']",[67]
39650,"(2024068, 3152181, 3300711)","(0, 0, 0)","['2022-04-24', '2022-09-13']",[142]
41937,"(3107779, 6566776, 6692858)","(1, 0, 0)","['2023-06-14', '2023-06-30']",[16]
49568,"(1053340, 2868334, 3940175)","(0, 0, 0)","['2022-09-15', '2022-09-16', '2022-09-18']","[1, 2]"
55869,"(3298561, 3690571, 4235044)","(0, 0, 1)","['2022-12-07', '2022-12-10', '2022-12-14', '2022-12-20']","[3, 4, 6]"
22711,"(2142311, 2379793, 3210866)","(1, 0, 0)","['2022-11-26', '2022-11-27']",[1]
22711,"(2142311, 2847273, 3325123)","(1, 0, 0)","['2022-12-20', '2022-12-24']",[4]
57563,"(909567, 1679157, 1745554)","(1, 0, 0)","['2022-05-15', '2022-06-25']",[41]
57563,"(979358, 4033123, 4822838)","(0, 0, 0)","['2023-01-22', '2023-06-02']",[131]
57563,"(979358, 4961468, 6563869)","(0, 1, 1)","['2023-09-25', '2024-01-29']",[126]
59395,"(2798603, 4160406, 4183814)","(0, 0, 0)","['2022-08-15', '2022-08-16']",[1]
59500,"(723212, 745641, 3404902)","(1, 0, 0)","['2022-05-10', '2022-05-18']",[8]
59659,"(4637863, 5605811, 5792686)","(0, 0, 0)","['2023-10-08', '2023-10-12']",[4]
12555,"(1957902, 2057126, 6055160)","(0, 0, 1)","['2023-08-09', '2023-09-09', '2023-10-25']","[31, 46]"
31011,"(723212, 808548, 2245514)","(1, 0, 0)","['2022-05-11', '2022-08-19']",[100]
59042,"(3035473, 4634008, 4785764)","(0, 0, 0)","['2023-01-20', '2023-03-09', '2023-03-10']","[48, 1]"
59042,"(3208134, 3554359, 5350581)","(0, 0, 0)","['2023-08-05', '2023-08-16']",[11]
59945,"(588566, 723212, 3410797)","(0, 1, 0)","['2022-05-11', '2022-05-22']",[11]
28235,"(1299212, 2239411, 2937612)","(0, 0, 0)","['2022-11-03', '2022-11-07']",[4]
35956,"(1592361, 2075358, 2365444)","(0, 0, 0)","['2023-06-06', '2023-06-14']",[8]
35956,"(1457929, 2365444, 2924602)","(0, 0, 1)","['2023-09-24', '2023-10-30']",[36]
38555,"(3642117, 3662518, 3662573)","(1, 0, 0)","['2022-10-24', '2022-11-12']",[19]
42838,"(723212, 2743949, 2853807)","(1, 0, 0)","['2022-05-12', '2023-03-07']",[299]
53219,"(723212, 3085301, 3225548)","(1, 0, 0)","['2022-05-21', '2022-06-22']",[32]
58522,"(3207088, 3412542, 3946564)","(0, 1, 0)","['2022-08-12', '2022-08-14', '2022-08-17', '2022-08-19']","[2, 3, 2]"
59791,"(1817163, 2904937, 3407600)","(0, 1, 1)","['2022-05-12', '2022-05-13']",[1]
59791,"(1743293, 1817163, 3407600)","(0, 0, 1)","['2022-05-19', '2022-05-28', '2022-06-23', '2022-06-28', '2022-07-02']","[9, 26, 5, 4]"
59791,"(1817163, 3290972, 3407600)","(0, 0, 1)","['2022-09-13', '2022-10-28', '2022-12-16']","[45, 49]"
60009,"(723212, 808548, 1951559)","(1, 0, 0)","['2022-05-12', '2022-05-13', '2022-05-14', '2022-05-15', '2022-05-16', '2022-05-17', '2022-05-20', '2022-05-22', '2022-05-25', '2022-05-27', '2022-05-28', '2022-05-29', '2022-06-21', '2022-06-23', '2022-06-25', '2022-07-03', '2022-07-04', '2022-07-09', '2022-07-10']","[1, 1, 1, 1, 1, 3, 2, 3, 2, 1, 1, 23, 2, 2, 8, 1, 5, 1]"
27839,"(3840217, 3840257, 4354220)","(0, 0, 0)","['2022-09-13', '2022-09-14']",[1]
28992,"(723212, 1258769, 1453988)","(1, 0, 0)","['2022-05-16', '2022-05-24']",[8]
28992,"(723212, 773784, 1258769)","(1, 0, 0)","['2022-05-19', '2022-05-20']",[1]
35985,"(3201384, 3302697, 4660337)","(0, 0, 1)","['2022-12-18', '2022-12-31']",[13]
56505,"(723212, 3429987, 3940533)","(1, 0, 1)","['2022-10-27', '2023-03-17']",[141]
60781,"(3246916, 3431174, 4197084)","(0, 0, 0)","['2022-08-16', '2022-08-18', '2022-09-24', '2022-11-26']","[2, 37, 63]"
60781,"(2186720, 3246916, 3431174)","(0, 0, 0)","['2022-09-26', '2022-10-26']",[30]
43769,"(723212, 853084, 2625047)","(1, 0, 0)","['2022-05-24', '2022-07-03']",[40]
53745,"(90635, 3336711, 3896301)","(0, 1, 0)","['2022-07-08', '2023-03-22']",[257]
59578,"(2923666, 3301685, 3614326)","(0, 1, 0)","['2022-09-24', '2022-09-25']",[1]
49667,"(723212, 732504, 1083001)","(1, 0, 0)","['2022-05-25', '2022-07-08']",[44]
59504,"(723212, 1769657, 3404552)","(1, 0, 0)","['2022-05-15', '2022-05-26']",[11]
